,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,134.59007263183594,2086.47998046875,240.30462646484375,804.8200073242188,135.38999938964844,2086.47998046875,242.82000732421875,804.8200073242188,136.99000549316406,2098.8798828125,245.9199981689453,844.8200073242188,134.39999389648438,2052.239990234375,240.88999938964844,800.02001953125,136.47999572753906,2083.139892578125,245.0,843.6400146484375,73046600,1255100,22186700,36216100
2021-02-11,134.33160400390625,2088.75,241.9573516845703,811.6599731445312,135.1300048828125,2088.75,244.49000549316406,811.6599731445312,136.38999938964844,2094.0,245.14999389648438,829.8800048828125,133.77000427246094,2068.860107421875,242.14999389648438,801.72998046875,135.89999389648438,2091.0,244.77999877929688,812.4400024414062,64280000,1024000,15751100,21622800
2021-02-12,134.57017517089844,2095.030029296875,242.45216369628906,816.1199951171875,135.3699951171875,2095.030029296875,244.99000549316406,816.1199951171875,135.52999877929688,2099.5,245.3000030517578,817.3300170898438,133.69000244140625,2073.570068359375,242.72999572753906,785.3300170898438,134.35000610351562,2079.77001953125,243.92999267578125,801.260009765625,60145100,949500,16561100,23768300
2021-02-16,132.40306091308594,2110.699951171875,241.17552185058594,796.219970703125,133.19000244140625,2110.699951171875,243.6999969482422,796.219970703125,136.00999450683594,2145.139892578125,246.1300048828125,821.0,132.7899932861328,2091.75,242.9199981689453,792.4400024414062,135.49000549316406,2091.75,245.02999877929688,818.0,80576300,1550200,26728500,19802300
2021-02-17,130.0669403076172,2118.6201171875,242.22695922851562,798.1500244140625,130.83999633789062,2118.6201171875,244.1999969482422,798.1500244140625,132.22000122070312,2122.43994140625,244.30999755859375,799.8400268554688,129.47000122070312,2088.35009765625,240.94000244140625,762.010009765625,131.25,2093.97998046875,241.32000732421875,779.0900268554688,97918500,1014700,21653500,25996500
2021-02-18,128.94361877441406,2105.81005859375,241.8202667236328,787.3800048828125,129.7100067138672,2105.81005859375,243.7899932861328,787.3800048828125,130.0,2121.989990234375,243.92999267578125,794.6900024414062,127.41000366210938,2093.330078125,240.86000061035156,776.27001953125,129.1999969482422,2105.0,241.8000030517578,780.9000244140625,96856700,1127300,16925600,17957100
2021-02-19,129.10267639160156,2088.81005859375,239.02305603027344,781.2999877929688,129.8699951171875,2088.81005859375,240.97000122070312,781.2999877929688,130.7100067138672,2118.580078125,243.86000061035156,796.7899780273438,128.8000030517578,2083.429931640625,240.17999267578125,777.3699951171875,130.24000549316406,2107.7900390625,243.75,795.0,87668800,1896900,25262600,18958300
2021-02-22,125.25555419921875,2054.260009765625,232.61524963378906,714.5,126.0,2054.260009765625,234.50999450683594,714.5,129.72000122070312,2080.330078125,237.92999267578125,768.5,125.5999984741211,2048.0,232.39999389648438,710.2000122070312,128.00999450683594,2053.60009765625,237.4199981689453,762.6400146484375,103916400,1473300,36446900,37269700
2021-02-23,125.11637115478516,2060.1201171875,231.38526916503906,698.8400268554688,125.86000061035156,2060.1201171875,233.27000427246094,698.8400268554688,126.70999908447266,2072.5,234.8300018310547,713.6099853515625,118.38999938964844,1990.22998046875,228.72999572753906,619.0,123.76000213623047,2013.989990234375,230.3300018310547,662.1300048828125,158273000,1732900,30228700,66606900
2021-02-24,124.60939025878906,2083.81005859375,232.65492248535156,742.02001953125,125.3499984741211,2083.81005859375,234.5500030517578,742.02001953125,125.55999755859375,2088.320068359375,235.1999969482422,745.0,122.2300033569336,2027.530029296875,229.0,694.1699829101562,124.94000244140625,2030.0400390625,230.00999450683594,711.8499755859375,111039900,1130400,26339700,36767000
2021-02-25,120.27513885498047,2015.949951171875,227.1398468017578,682.219970703125,120.98999786376953,2015.949951171875,228.99000549316406,682.219970703125,126.45999908447266,2083.0,234.58999633789062,737.2100219726562,120.54000091552734,2006.489990234375,227.8800048828125,670.5800170898438,124.68000030517578,2055.929931640625,232.0800018310547,726.1500244140625,148199500,2077400,39542200,39023900
2021-02-26,120.54354858398438,2021.9100341796875,230.50245666503906,675.5,121.26000213623047,2021.9100341796875,232.3800048828125,675.5,124.8499984741211,2056.52001953125,235.3699951171875,706.7000122070312,121.19999694824219,2001.010009765625,229.5399932861328,659.510009765625,122.58999633789062,2029.949951171875,231.52999877929688,700.0,164560400,2002100,37819200,41089200
2021-03-01,127.03497314453125,2069.659912109375,235.025634765625,718.4299926757812,127.79000091552734,2069.659912109375,236.94000244140625,718.4299926757812,127.93000030517578,2076.22998046875,237.47000122070312,719.0,122.79000091552734,2034.4200439453125,233.14999389648438,685.0499877929688,123.75,2048.0,235.89999389648438,690.1099853515625,116307900,1303000,25324000,27136200
2021-03-02,124.38074493408203,2064.47998046875,231.98040771484375,686.4400024414062,125.12000274658203,2064.47998046875,233.8699951171875,686.4400024414062,128.72000122070312,2094.739990234375,237.3000030517578,721.1099853515625,125.01000213623047,2056.669921875,233.4499969482422,685.0,128.41000366210938,2064.840087890625,237.00999450683594,718.280029296875,102260900,1278200,22812500,23732200
2021-03-03,121.33882141113281,2011.4100341796875,225.7213897705078,653.2000122070312,122.05999755859375,2011.4100341796875,227.55999755859375,653.2000122070312,125.70999908447266,2075.989990234375,233.5800018310547,700.7000122070312,121.83999633789062,1994.0,227.25999450683594,651.7100219726562,124.80999755859375,2051.949951171875,232.16000366210938,687.989990234375,112966300,1694600,34029500,30208000
2021-03-04,119.42021942138672,2033.9300537109375,224.89810180664062,621.4400024414062,120.12999725341797,2033.9300537109375,226.72999572753906,621.4400024414062,123.5999984741211,2074.590087890625,232.49000549316406,668.4500122070312,118.62000274658203,2005.4300537109375,224.25999450683594,600.0,121.75,2014.8699951171875,226.74000549316406,655.7999877929688,178155000,2460800,44727800,65919500
2021-03-05,120.70259094238281,2097.070068359375,229.728759765625,597.9500122070312,121.41999816894531,2097.070068359375,231.60000610351562,597.9500122070312,121.94000244140625,2106.199951171875,233.27000427246094,627.8400268554688,117.56999969482422,2027.780029296875,226.4600067138672,539.489990234375,120.9800033569336,2061.14990234375,229.52000427246094,626.0599975585938,153766600,2655000,41872800,89396500
2021-03-08,115.67250061035156,2007.5,225.55279541015625,563.0,116.36000061035156,2007.5,227.38999938964844,563.0,121.0,2113.739990234375,233.3699951171875,620.1300048828125,116.20999908447266,2005.18994140625,227.1300048828125,558.7899780273438,120.93000030517578,2084.06005859375,231.3699951171875,600.5499877929688,154376600,1843400,35267400,51787000
2021-03-09,120.37454223632812,2040.3599853515625,231.89114379882812,673.5800170898438,121.08999633789062,2040.3599853515625,233.77999877929688,673.5800170898438,122.05999755859375,2063.919921875,235.3800048828125,678.0900268554688,118.79000091552734,2035.5999755859375,231.6699981689453,595.2100219726562,119.02999877929688,2049.75,232.8800048828125,608.1799926757812,129525800,1696000,33080500,67523300
2021-03-10,119.2711181640625,2036.18994140625,230.54212951660156,668.0599975585938,119.9800033569336,2036.18994140625,232.4199981689453,668.0599975585938,122.16999816894531,2061.39990234375,237.0,717.8499755859375,119.44999694824219,2019.3299560546875,232.0399932861328,655.0599975585938,121.69000244140625,2061.39990234375,237.0,700.2999877929688,111943300,1355000,29746800,60605700
2021-03-11,121.23941040039062,2100.5400390625,235.21408081054688,699.5999755859375,121.95999908447266,2100.5400390625,237.1300048828125,699.5999755859375,123.20999908447266,2111.27001953125,239.1699981689453,702.5,121.26000213623047,2056.449951171875,234.30999755859375,677.1799926757812,122.54000091552734,2058.219970703125,234.9600067138672,699.4000244140625,103026500,1385100,29907600,36253900
2021-03-12,120.31490325927734,2050.0,233.84523010253906,693.72998046875,121.02999877929688,2050.0,235.75,693.72998046875,121.16999816894531,2077.610107421875,235.82000732421875,694.8800048828125,119.16000366210938,2032.4200439453125,233.22999572753906,666.1400146484375,120.4000015258789,2076.409912109375,234.00999450683594,670.0,88105100,1690900,22653700,33583800
2021-03-15,123.2574234008789,2054.43994140625,232.91281127929688,707.9400024414062,123.98999786376953,2054.43994140625,234.80999755859375,707.9400024414062,124.0,2054.989990234375,235.19000244140625,713.1799926757812,120.41999816894531,2027.7900390625,231.80999755859375,684.0399780273438,121.41000366210938,2044.97998046875,234.9600067138672,694.0900268554688,92403800,1308400,26034900,29335600
2021-03-16,124.82808685302734,2083.889892578125,235.78939819335938,676.8800048828125,125.56999969482422,2083.889892578125,237.7100067138672,676.8800048828125,127.22000122070312,2113.679931640625,240.05999755859375,707.9199829101562,124.72000122070312,2059.2900390625,235.94000244140625,671.0,125.69999694824219,2065.989990234375,236.27999877929688,703.3499755859375,115227900,1595000,28092200,32195700
2021-03-17,124.02286529541016,2082.219970703125,235.1248016357422,701.8099975585938,124.76000213623047,2082.219970703125,237.0399932861328,701.8099975585938,125.86000061035156,2099.0,238.5500030517578,703.72998046875,122.33999633789062,2044.1199951171875,233.22999572753906,651.010009765625,124.05000305175781,2068.469970703125,236.14999389648438,656.8699951171875,111932600,1319100,29562100,40372500
2021-03-18,119.81785583496094,2021.3399658203125,228.85586547851562,653.1599731445312,120.52999877929688,2021.3399658203125,230.72000122070312,653.1599731445312,123.18000030517578,2068.75,234.19000244140625,689.22998046875,120.31999969482422,2019.1800537109375,230.3300018310547,652.0,122.87999725341797,2048.179931640625,232.55999755859375,684.2899780273438,121229700,1585000,34833000,33224800
2021-03-19,119.28105163574219,2026.9599609375,228.48886108398438,654.8699951171875,119.98999786376953,2026.9599609375,230.35000610351562,654.8699951171875,121.43000030517578,2037.0400390625,232.47000122070312,657.22998046875,119.68000030517578,2002.9300537109375,229.35000610351562,624.6199951171875,119.9000015258789,2029.72998046875,231.02000427246094,646.5999755859375,185549500,2303600,46430700,42894000
2021-03-22,122.66096496582031,2030.68994140625,234.08331298828125,670.0,123.38999938964844,2030.68994140625,235.99000549316406,670.0,123.87000274658203,2048.340087890625,236.89999389648438,699.6199951171875,120.26000213623047,2014.0,230.13999938964844,668.75,120.33000183105469,2027.6300048828125,230.27000427246094,684.5900268554688,111912300,1676800,30127000,39512200
2021-03-23,121.81598663330078,2041.3299560546875,235.6604461669922,662.1599731445312,122.54000091552734,2041.3299560546875,237.5800018310547,662.1599731445312,124.23999786376953,2064.110107421875,241.0500030517578,677.7999877929688,122.13999938964844,2028.0,237.07000732421875,657.510009765625,123.33000183105469,2039.949951171875,237.49000549316406,675.77001953125,95467100,1425500,31638400,30491900
2021-03-24,119.38045501708984,2032.530029296875,233.5575714111328,630.27001953125,120.08999633789062,2032.530029296875,235.4600067138672,630.27001953125,122.9000015258789,2067.60009765625,238.0,668.02001953125,120.06999969482422,2029.0,235.32000732421875,630.1099853515625,122.81999969482422,2051.760009765625,237.85000610351562,667.9099731445312,88530500,1260900,25620100,33795200
2021-03-25,119.87751007080078,2032.4599609375,230.46278381347656,640.3900146484375,120.58999633789062,2032.4599609375,232.33999633789062,640.3900146484375,121.66000366210938,2045.6400146484375,236.94000244140625,645.5,119.0,1996.0899658203125,231.57000732421875,609.5,119.54000091552734,2029.050048828125,235.3000030517578,613.0,98844700,1780800,34061900,39224900
2021-03-26,120.49383544921875,2024.72998046875,234.56932067871094,618.7100219726562,121.20999908447266,2024.72998046875,236.47999572753906,618.7100219726562,121.4800033569336,2039.3900146484375,236.7100067138672,643.8200073242188,118.91999816894531,2003.8499755859375,231.5500030517578,599.8900146484375,120.3499984741211,2031.7900390625,231.5500030517578,641.8699951171875,94071200,1398900,25479900,33852800
2021-03-29,120.67277526855469,2045.7900390625,233.33935546875,611.2899780273438,121.38999938964844,2045.7900390625,235.24000549316406,611.2899780273438,122.58000183105469,2049.2099609375,236.8000030517578,616.47998046875,120.7300033569336,2005.449951171875,231.8800048828125,596.02001953125,121.6500015258789,2022.1600341796875,236.58999633789062,615.6400146484375,80819200,1324600,25227500,28637000
2021-03-30,119.19158172607422,2046.469970703125,229.97674560546875,635.6199951171875,119.9000015258789,2046.469970703125,231.85000610351562,635.6199951171875,120.4000015258789,2062.669921875,233.85000610351562,637.6599731445312,118.86000061035156,2036.1500244140625,231.10000610351562,591.010009765625,120.11000061035156,2052.97998046875,233.52999877929688,601.75,85671900,1365600,24792000,39432400
2021-03-31,121.42829132080078,2062.52001953125,233.86508178710938,667.9299926757812,122.1500015258789,2062.52001953125,235.77000427246094,667.9299926757812,123.5199966430664,2086.260009765625,239.10000610351562,672.0,121.1500015258789,2047.0,232.38999938964844,641.1099853515625,121.6500015258789,2054.39990234375,232.91000366210938,646.6199951171875,118323800,2128500,43623500,33337300
2021-04-01,122.27326965332031,2129.780029296875,240.39190673828125,661.75,123.0,2129.780029296875,242.35000610351562,661.75,124.18000030517578,2135.75,242.83999633789062,692.4199829101562,122.48999786376953,2091.429931640625,238.0500030517578,659.4199829101562,123.66000366210938,2092.25,238.47000122070312,688.3699951171875,75089100,1994000,30338000,35298400
2021-04-05,125.15613555908203,2218.9599609375,247.05763244628906,691.0499877929688,125.9000015258789,2218.9599609375,249.07000732421875,691.0499877929688,126.16000366210938,2228.989990234375,249.9600067138672,708.1599731445312,123.06999969482422,2145.2099609375,242.6999969482422,684.7000122070312,123.87000274658203,2147.14990234375,242.75999450683594,707.7100219726562,88651200,2425500,36910600,41842800
2021-04-06,125.46430969238281,2209.260009765625,245.85739135742188,691.6199951171875,126.20999908447266,2209.260009765625,247.86000061035156,691.6199951171875,127.12999725341797,2228.0,249.39999389648438,696.5499877929688,125.6500015258789,2201.7900390625,246.8800048828125,681.3699951171875,126.5,2210.919921875,247.61000061035156,690.2999877929688,80171300,1762000,22931900,28271800
2021-04-07,127.14431762695312,2239.030029296875,247.88088989257812,670.969970703125,127.9000015258789,2239.030029296875,249.89999389648438,670.969970703125,127.91999816894531,2244.5,250.92999267578125,691.3800048828125,125.13999938964844,2213.10009765625,247.19000244140625,667.8400268554688,125.83000183105469,2213.10009765625,247.80999755859375,687.0,83466700,1206700,22719800,26309400
2021-04-08,129.5897674560547,2250.429931640625,251.20382690429688,683.7999877929688,130.36000061035156,2250.429931640625,253.25,683.7999877929688,130.38999938964844,2271.7900390625,254.13999938964844,689.5499877929688,128.52000427246094,2243.010009765625,252.0,671.6500244140625,128.9499969482422,2264.0,252.77000427246094,677.3800048828125,88844600,1433200,23625200,23924300
2021-04-09,132.2141876220703,2270.669921875,253.7828369140625,677.02001953125,133.0,2270.669921875,255.85000610351562,677.02001953125,133.0399932861328,2273.969970703125,255.99000549316406,680.969970703125,129.47000122070312,2237.260009765625,252.44000244140625,669.4299926757812,129.8000030517578,2245.43994140625,252.8699951171875,677.77001953125,106686700,1307300,24326800,21437100
2021-04-12,130.464599609375,2244.6201171875,253.84234619140625,701.97998046875,131.24000549316406,2244.6201171875,255.91000366210938,701.97998046875,132.85000610351562,2256.889892578125,257.6700134277344,704.7999877929688,130.6300048828125,2227.820068359375,254.6199951171875,682.0900268554688,132.52000427246094,2254.1201171875,254.7100067138672,685.7000122070312,91420000,1251200,27148700,29135700
2021-04-13,133.63572692871094,2254.429931640625,256.4015197753906,762.3200073242188,134.42999267578125,2254.429931640625,258.489990234375,762.3200073242188,134.66000366210938,2263.469970703125,259.19000244140625,763.0,131.92999267578125,2243.050048828125,256.8299865722656,710.6599731445312,132.44000244140625,2250.989990234375,257.260009765625,712.7000122070312,91266500,1284100,23837500,44652800
2021-04-14,131.2499237060547,2241.909912109375,253.52491760253906,732.22998046875,132.02999877929688,2241.909912109375,255.58999633789062,732.22998046875,135.0,2267.429931640625,258.8299865722656,780.7899780273438,131.66000366210938,2236.02001953125,255.16000366210938,728.030029296875,134.94000244140625,2267.429931640625,257.4800109863281,770.7000122070312,87222800,1050100,23070900,49017400
2021-04-15,133.705322265625,2285.25,257.4033203125,738.8499755859375,134.5,2285.25,259.5,738.8499755859375,135.0,2296.0,259.92999267578125,743.6900024414062,133.63999938964844,2251.169921875,257.7300109863281,721.3099975585938,133.82000732421875,2261.949951171875,257.92999267578125,743.0999755859375,89347100,1458700,25627500,27848900
2021-04-16,133.36732482910156,2282.75,258.6333312988281,739.780029296875,134.16000366210938,2282.75,260.739990234375,739.780029296875,134.6699981689453,2294.239990234375,261.0,749.4099731445312,133.27999877929688,2270.919921875,257.6000061035156,724.5999755859375,134.3000030517578,2289.239990234375,259.4700012207031,728.6500244140625,84922400,1314100,24878600,27979500
2021-04-19,134.04331970214844,2289.760009765625,256.64947509765625,714.6300048828125,134.83999633789062,2289.760009765625,258.739990234375,714.6300048828125,135.47000122070312,2304.090087890625,261.4800109863281,725.4000244140625,133.33999633789062,2270.179931640625,257.82000732421875,691.7999877929688,133.50999450683594,2270.179931640625,260.19000244140625,719.5999755859375,94264200,1514500,23209300,39686200
2021-04-20,132.3235321044922,2279.010009765625,256.1733703613281,718.989990234375,133.11000061035156,2279.010009765625,258.260009765625,718.989990234375,135.52999877929688,2299.0,260.20001220703125,737.25,131.80999755859375,2257.1201171875,256.8399963378906,710.6900024414062,135.02000427246094,2297.489990234375,257.82000732421875,717.4199829101562,94812300,1114400,19722900,35609000
2021-04-21,132.7112274169922,2278.35009765625,258.474609375,744.1199951171875,133.5,2278.35009765625,260.5799865722656,744.1199951171875,133.75,2280.0,260.67999267578125,744.8400268554688,131.3000030517578,2244.820068359375,257.25,698.0,132.36000061035156,2272.050048828125,258.94000244140625,704.77001953125,68847100,1160200,24030400,31215500
2021-04-22,131.1604461669922,2252.52001953125,255.09219360351562,719.6900024414062,131.94000244140625,2252.52001953125,257.1700134277344,719.6900024414062,134.14999389648438,2288.8798828125,261.7799987792969,753.77001953125,131.41000366210938,2240.320068359375,255.63999938964844,718.0399780273438,133.0399932861328,2275.39990234375,260.2099914550781,741.5,84566500,1207300,25606200,35590300
2021-04-23,133.52639770507812,2299.929931640625,259.0400085449219,729.4000244140625,134.32000732421875,2299.929931640625,261.1499938964844,729.4000244140625,135.1199951171875,2306.1201171875,261.510009765625,737.3599853515625,132.16000366210938,2261.25,257.2699890136719,715.4600219726562,132.16000366210938,2267.0,257.8800048828125,719.7999877929688,78657500,1453300,21462600,28370000
2021-04-26,133.92404174804688,2309.929931640625,259.436767578125,738.2000122070312,134.72000122070312,2309.929931640625,261.54998779296875,738.2000122070312,135.05999755859375,2324.530029296875,262.44000244140625,749.2999877929688,133.55999755859375,2297.320068359375,260.1700134277344,732.6099853515625,134.8300018310547,2304.52001953125,261.6600036621094,741.0,66905100,1601900,19763300,31038500
2021-04-27,133.59596252441406,2290.97998046875,259.8533935546875,704.739990234375,134.38999938964844,2290.97998046875,261.9700012207031,704.739990234375,135.41000366210938,2318.449951171875,263.19000244140625,724.0,134.11000061035156,2286.159912109375,260.1199951171875,703.3499755859375,135.00999450683594,2317.6298828125,261.5799865722656,717.9600219726562,66015800,2219300,31014200,29437000
2021-04-28,132.79075622558594,2359.0400390625,252.5032501220703,694.4000244140625,133.5800018310547,2359.0400390625,254.55999755859375,694.4000244140625,135.02000427246094,2431.3798828125,256.5400085449219,708.5,133.0800018310547,2353.219970703125,252.9499969482422,693.5999755859375,134.30999755859375,2392.5,256.0799865722656,696.4099731445312,107760100,4055300,46903100,22271000
2021-04-29,132.69134521484375,2392.760009765625,250.4698028564453,677.0,133.47999572753906,2392.760009765625,252.50999450683594,677.0,137.07000732421875,2404.159912109375,256.1000061035156,702.25,132.4499969482422,2373.85009765625,249.0,668.5,136.47000122070312,2389.22998046875,255.4600067138672,699.510009765625,151101000,2061700,40589000,28845400
2021-04-30,130.68328857421875,2353.5,250.14247131347656,709.4400024414062,131.4600067138672,2353.5,252.17999267578125,709.4400024414062,133.55999755859375,2381.85009765625,253.0800018310547,715.469970703125,131.07000732421875,2346.56005859375,249.60000610351562,666.1400146484375,131.77999877929688,2368.02001953125,249.74000549316406,667.5900268554688,109839500,2242800,30945100,40758700
2021-05-03,131.75689697265625,2343.080078125,249.82505798339844,684.9000244140625,132.5399932861328,2343.080078125,251.86000061035156,684.9000244140625,134.07000732421875,2381.550048828125,254.35000610351562,706.0,131.8300018310547,2335.5,251.1199951171875,680.5,132.0399932861328,2364.909912109375,253.39999389648438,703.7999877929688,75135100,1412100,19626600,27043100
2021-05-04,127.09461212158203,2306.830078125,245.78793334960938,673.5999755859375,127.8499984741211,2306.830078125,247.7899932861328,673.5999755859375,131.49000549316406,2324.989990234375,251.2100067138672,683.4500122070312,126.69999694824219,2256.679931640625,245.75999450683594,657.7000122070312,131.19000244140625,2313.550048828125,250.97000122070312,678.9400024414062,137564700,2240900,32756100,29739300
2021-05-05,127.3431396484375,2314.77001953125,244.47860717773438,670.9400024414062,128.10000610351562,2314.77001953125,246.47000122070312,670.9400024414062,130.4499969482422,2335.0,249.5,685.2999877929688,127.97000122070312,2308.280029296875,245.82000732421875,667.3400268554688,129.1999969482422,2328.6298828125,249.05999755859375,681.0599975585938,84000900,1331800,21901300,21901900
2021-05-06,128.9734649658203,2337.35009765625,247.71226501464844,663.5399780273438,129.74000549316406,2337.35009765625,249.72999572753906,663.5399780273438,129.75,2337.35009765625,249.86000061035156,681.02001953125,127.12999725341797,2293.0400390625,244.69000244140625,650.0,127.88999938964844,2306.330078125,246.4499969482422,680.760009765625,78128300,1259500,26491100,27784600
2021-05-07,129.66055297851562,2351.929931640625,250.42022705078125,672.3699951171875,130.2100067138672,2351.929931640625,252.4600067138672,672.3699951171875,131.25999450683594,2371.25,254.3000030517578,690.0,129.47999572753906,2346.159912109375,251.1699981689453,660.219970703125,130.85000610351562,2363.889892578125,252.14999389648438,665.7999877929688,78973300,1444900,27032900,23469200
2021-05-10,126.31470489501953,2291.75,245.18287658691406,629.0399780273438,126.8499984741211,2291.75,247.17999267578125,629.0399780273438,129.5399932861328,2331.0,251.72999572753906,665.0499877929688,126.80999755859375,2284.5400390625,247.1199951171875,627.6099853515625,129.41000366210938,2328.139892578125,250.8699951171875,664.9000244140625,88071200,1545700,29299900,31392400
2021-05-11,125.3786849975586,2270.06005859375,244.2405548095703,617.2000122070312,125.91000366210938,2270.06005859375,246.22999572753906,617.2000122070312,126.2699966430664,2280.280029296875,246.60000610351562,627.0999755859375,122.7699966430664,2233.919921875,242.57000732421875,595.5999755859375,123.5,2243.070068359375,244.5500030517578,599.239990234375,126142800,1709300,33641600,46503900
2021-05-12,122.25192260742188,2200.25,237.06898498535156,589.8900146484375,122.7699966430664,2200.25,239.0,589.8900146484375,124.63999938964844,2247.97998046875,244.3800048828125,620.4099731445312,122.25,2193.6201171875,238.07000732421875,586.77001953125,123.4000015258789,2226.18994140625,242.1699981689453,602.489990234375,112172300,2318800,36684400,33823600
2021-05-13,124.44264221191406,2229.0400390625,241.06640625,571.6900024414062,124.97000122070312,2229.0400390625,243.02999877929688,571.6900024414062,126.1500015258789,2239.43994140625,245.60000610351562,606.4600219726562,124.26000213623047,2206.719970703125,241.4199981689453,559.6500244140625,124.58000183105469,2226.1201171875,241.8000030517578,601.5399780273438,105861300,1660200,29624300,44184900
2021-05-14,126.91217803955078,2278.3798828125,246.14505004882812,589.739990234375,127.44999694824219,2278.3798828125,248.14999389648438,589.739990234375,127.88999938964844,2284.719970703125,249.17999267578125,592.8699951171875,125.8499984741211,2250.0,245.49000549316406,570.4600219726562,126.25,2258.5400390625,245.5800018310547,583.4099731445312,81918000,1599800,23901100,33370900
2021-05-17,125.7371597290039,2288.919921875,243.1990509033203,576.8300170898438,126.2699966430664,2288.919921875,245.17999267578125,576.8300170898438,126.93000030517578,2289.780029296875,246.58999633789062,589.72998046875,125.16999816894531,2255.510009765625,243.52000427246094,561.2000122070312,126.81999969482422,2263.570068359375,246.5500030517578,575.5499877929688,74244600,1079900,24970200,32390400
2021-05-18,124.3231430053711,2262.469970703125,241.1160125732422,577.8699951171875,124.8499984741211,2262.469970703125,243.0800018310547,577.8699951171875,126.98999786376953,2307.679931640625,246.41000366210938,596.25,124.77999877929688,2262.18994140625,242.89999389648438,563.3800048828125,126.55999755859375,2302.35009765625,246.27000427246094,568.0,63342900,1110200,20168000,36830600
2021-05-19,124.16383361816406,2271.5,241.71253967285156,563.4600219726562,124.69000244140625,2271.5,243.1199951171875,563.4600219726562,124.91999816894531,2274.989990234375,243.22999572753906,566.2100219726562,122.86000061035156,2225.43994140625,238.60000610351562,546.97998046875,123.16000366210938,2228.429931640625,239.30999755859375,552.5499877929688,92612000,1184200,25739800,39578400
2021-05-20,126.77276611328125,2306.949951171875,245.05307006835938,586.780029296875,127.30999755859375,2306.949951171875,246.47999572753906,586.780029296875,127.72000122070312,2312.0,247.9499969482422,588.8499755859375,125.0999984741211,2283.52001953125,243.86000061035156,571.0700073242188,125.2300033569336,2291.0,243.9600067138672,575.0,76857100,1617600,21800700,30821100
2021-05-21,124.90070343017578,2294.1298828125,243.75067138671875,580.8800048828125,125.43000030517578,2294.1298828125,245.1699981689453,580.8800048828125,128.0,2318.889892578125,248.3300018310547,596.6799926757812,125.20999908447266,2289.300048828125,244.74000549316406,580.0,127.81999969482422,2317.409912109375,247.57000732421875,596.1099853515625,79295400,2031600,21863100,26030600
2021-05-24,126.56365203857422,2361.0400390625,249.3282012939453,606.4400024414062,127.0999984741211,2361.0400390625,250.77999877929688,606.4400024414062,127.94000244140625,2365.550048828125,251.16000366210938,614.47998046875,125.94000244140625,2311.9599609375,247.50999450683594,573.6500244140625,126.01000213623047,2314.889892578125,247.7899932861328,581.5999755859375,63092900,1591600,21411500,34558100
2021-05-25,126.364501953125,2362.8701171875,250.26275634765625,604.6900024414062,126.9000015258789,2362.8701171875,251.72000122070312,604.6900024414062,128.32000732421875,2384.0,252.75,613.989990234375,126.31999969482422,2355.0,250.82000732421875,595.7100219726562,127.81999969482422,2372.0,251.77000427246094,607.3099975585938,72009500,1122000,17704300,28005900
2021-05-26,126.31470489501953,2380.31005859375,250.03408813476562,619.1300048828125,126.8499984741211,2380.31005859375,251.49000549316406,619.1300048828125,127.38999938964844,2388.989990234375,252.94000244140625,626.1699829101562,126.41999816894531,2366.4599609375,250.75,601.5,126.95999908447266,2366.52001953125,251.42999267578125,607.5599975585938,56575900,1078600,17771600,28639300
2021-05-27,124.75133514404297,2362.679931640625,247.86669921875,630.8499755859375,125.27999877929688,2362.679931640625,249.30999755859375,630.8499755859375,127.63999938964844,2389.050048828125,251.47999572753906,631.1300048828125,125.08000183105469,2356.260009765625,249.25,616.2100219726562,126.44000244140625,2389.050048828125,251.1699981689453,620.239990234375,94625600,1761200,24426200,26370600
2021-05-28,124.08415985107422,2356.85009765625,248.2345428466797,625.219970703125,124.61000061035156,2356.85009765625,249.67999267578125,625.219970703125,125.80000305175781,2376.070068359375,252.0800018310547,635.5900268554688,124.55000305175781,2352.85009765625,249.55999755859375,622.3800048828125,125.56999969482422,2374.419921875,251.0,628.5,71311100,1074100,18270200,22737000
2021-06-01,123.75555419921875,2381.179931640625,245.96775817871094,623.9000244140625,124.27999877929688,2381.179931640625,247.39999389648438,623.9000244140625,125.3499984741211,2385.7099609375,251.2899932861328,633.7999877929688,123.94000244140625,2354.280029296875,246.9600067138672,620.5499877929688,125.08000183105469,2374.43994140625,251.22999572753906,627.7999877929688,67637100,1167700,23213300,18084900
2021-06-02,124.53225708007812,2370.590087890625,245.8683319091797,605.1199951171875,125.05999755859375,2370.590087890625,247.3000030517578,605.1199951171875,125.23999786376953,2393.639892578125,249.27000427246094,623.3599853515625,124.05000305175781,2352.360107421875,245.83999633789062,599.1400146484375,124.27999877929688,2389.14990234375,248.1300048828125,620.1300048828125,59278900,1057900,19406700,23302800
